FORMATTED DATE-TIME,DT,MG,TR,WS,CW,HW,TP,WC,RH,HI,DP,WB,BP,AL,DA
YYYY-MM-DD HH:MM:SS,s,Mag,True,mph,mph,mph,°F,°F,%,°F,°F,°F,inHg,ft,ft
2021-07-01 17:26:30,678475590,169,169,0.0,0.0,0.0,80.1,80.1,86.8,87.6,75.8,76.8,29.85,58,1820
2021-07-01 17:27:00,678475620,169,169,0.0,0.0,0.0,80.2,80.2,85.9,87.8,75.5,76.8,29.85,56,1822
2021-07-01 17:27:30,678475650,168,168,0.0,0.0,0.0,79.8,79.7,86.7,86.7,75.4,76.5,29.84,63,1805
2021-07-01 17:28:00,678475680,168,168,0.0,0.0,0.0,80.6,80.6,84.7,88.3,75.6,76.8,29.85,53,1850
2021-07-01 17:28:30,678475710,169,169,0.0,0.0,0.0,80.6,80.6,85.2,88.5,75.8,77.0,29.85,58,1854
2021-07-01 17:29:00,678475740,169,169,0.0,0.0,0.0,80.5,80.6,84.9,88.3,75.5,76.8,29.85,56,1845
2021-07-01 17:29:30,678475770,169,169,0.0,0.0,0.0,79.7,79.7,86.6,86.7,75.4,76.5,29.85,56,1790
2021-07-01 17:30:00,678475800,169,169,0.0,0.0,0.0,80.0,80.1,86.7,87.6,75.7,76.8,29.85,56,1813
2021-07-01 17:30:30,678475830,169,169,0.0,0.0,0.0,80.5,80.6,85.6,88.5,75.8,77.0,29.84,61,1857
2021-07-01 17:31:00,678475860,169,169,0.0,0.0,0.0,80.2,80.2,87.2,88.2,76.0,77.2,29.85,56,1827
2021-07-01 17:31:30,678475890,169,169,0.0,0.0,0.0,80.4,80.4,86.5,88.3,76.1,77.2,29.84,61,1854
2021-07-01 17:32:00,678475920,169,169,0.0,0.0,0.0,80.4,80.4,86.5,88.3,76.0,77.0,29.85,61,1850
2021-07-01 17:32:30,678475950,170,170,0.0,0.0,0.0,80.2,80.2,87.3,88.2,76.0,77.2,29.85,53,1825
2021-07-01 17:33:00,678475980,170,170,0.0,0.0,0.0,80.2,80.2,87.5,88.2,76.2,77.2,29.85,61,1840
2021-07-01 17:33:30,678476010,168,168,0.0,0.0,0.0,80.4,80.4,86.1,88.3,75.8,77.0,29.84,67,1850
2021-07-01 17:34:00,678476040,168,168,0.0,0.0,0.0,80.6,80.6,86.0,88.7,76.0,77.2,29.85,58,1859
2021-07-01 17:34:30,678476070,167,167,0.0,0.0,0.0,81.0,81.0,85.5,89.2,76.3,77.4,29.85,56,1882
2021-07-01 17:35:00,678476100,168,168,0.0,0.0,0.0,80.9,81.0,85.7,89.2,76.2,77.4,29.85,58,1882
2021-07-01 17:35:30,678476130,168,168,0.0,0.0,0.0,80.7,80.6,85.7,88.5,76.0,77.2,29.85,61,1864
2021-07-01 17:36:00,678476160,168,168,0.0,0.0,0.0,80.3,80.4,86.5,88.3,75.9,77.0,29.85,53,1837
2021-07-01 17:36:30,678476190,168,168,0.0,0.0,0.0,80.6,80.6,86.2,88.7,76.1,77.2,29.84,63,1862
2021-07-01 17:37:00,678476220,168,168,0.0,0.0,0.0,80.1,80.1,86.6,87.6,75.8,76.8,29.85,58,1825
2021-07-01 17:37:30,678476250,168,168,0.0,0.0,0.0,80.3,80.2,85.7,87.6,75.6,76.8,29.85,61,1837
2021-07-01 17:38:00,678476280,168,168,0.0,0.0,0.0,80.7,80.8,85.7,88.9,76.0,77.4,29.84,63,1872
2021-07-01 17:38:30,678476310,168,168,0.0,0.0,0.0,80.5,80.4,85.4,88.2,75.7,77.0,29.85,61,1847
2021-07-01 17:39:00,678476340,168,168,0.0,0.0,0.0,80.7,80.6,86.3,88.7,76.2,77.4,29.84,63,1869
2021-07-01 17:39:30,678476370,169,169,1.0,0.2,-1.0,79.9,79.9,87.5,87.4,75.9,77.0,29.85,58,1810
2021-07-01 17:40:00,678476400,169,169,1.9,0.3,-1.8,80.2,80.2,85.8,87.8,75.5,76.8,29.85,61,1830
2021-07-01 17:40:30,678476430,169,169,0.0,0.0,0.0,79.8,79.9,86.7,87.3,75.5,76.6,29.84,67,1815
2021-07-01 17:41:00,678476460,169,169,0.0,0.0,0.0,80.1,80.1,86.6,87.6,75.7,76.8,29.84,63,1830
2021-07-01 17:41:30,678476490,168,168,0.0,0.0,0.0,80.4,80.4,85.7,88.2,75.7,77.0,29.84,63,1850
2021-07-01 17:42:00,678476520,169,169,0.0,0.0,0.0,80.5,80.4,85.8,88.2,75.8,77.0,29.84,67,1857
2021-07-01 17:42:30,678476550,170,170,0.0,0.0,0.0,80.7,80.6,85.0,88.3,75.7,77.0,29.84,67,1869
2021-07-01 17:43:00,678476580,170,170,1.0,0.2,-1.0,80.1,80.1,86.2,87.4,75.6,76.6,29.84,63,1827
2021-07-01 17:43:30,678476610,168,168,0.0,0.0,0.0,80.4,80.4,85.6,88.2,75.7,77.0,29.84,63,1847
2021-07-01 17:44:00,678476640,168,168,0.0,0.0,0.0,80.7,80.6,85.1,88.3,75.8,77.0,29.84,70,1872
2021-07-01 17:44:30,678476670,168,168,0.0,0.0,0.0,81.2,81.1,84.0,89.4,75.9,77.2,29.84,70,1906
2021-07-01 17:45:00,678476700,168,168,0.0,0.0,0.0,81.2,81.3,84.0,89.8,75.9,77.4,29.84,63,1904
2021-07-01 17:45:30,678476730,168,168,0.0,0.0,0.0,80.8,80.8,85.4,88.9,76.0,77.2,29.84,63,1872
2021-07-01 17:46:00,678476760,169,169,0.0,0.0,0.0,81.0,81.0,84.5,88.9,75.9,77.2,29.84,63,1884
2021-07-01 17:46:30,678476790,169,169,0.0,0.0,0.0,81.0,81.0,84.7,89.1,76.0,77.2,29.84,67,1894
2021-07-01 17:47:00,678476820,168,168,0.0,0.0,0.0,80.6,80.6,85.6,88.5,75.9,77.2,29.84,63,1862
2021-07-01 17:47:30,678476850,168,168,0.0,0.0,0.0,80.9,81.0,85.9,89.4,76.3,77.4,29.84,70,1891
2021-07-01 17:48:00,678476880,168,168,0.0,0.0,0.0,80.6,80.6,86.0,88.7,76.0,77.2,29.84,63,1862
2021-07-01 17:48:30,678476910,169,169,0.0,0.0,0.0,80.4,80.4,86.2,88.3,75.9,77.0,29.84,67,1854
2021-07-01 17:49:00,678476940,168,168,0.0,0.0,0.0,81.1,81.1,84.5,89.4,76.0,77.2,29.84,63,1891
2021-07-01 17:49:30,678476970,168,168,0.0,0.0,0.0,81.2,81.1,84.6,89.6,76.1,77.4,29.84,63,1904
2021-07-01 17:50:00,678477000,168,168,0.0,0.0,0.0,81.0,81.0,85.3,89.2,76.2,77.4,29.84,70,1896
2021-07-01 17:50:30,678477030,167,167,0.0,0.0,0.0,81.0,81.0,85.4,89.2,76.2,77.4,29.84,67,1894
2021-07-01 17:51:00,678477060,168,168,0.0,0.0,0.0,80.9,81.0,85.1,89.1,76.0,77.4,29.84,63,1884
2021-07-01 17:51:30,678477090,168,168,0.0,0.0,0.0,81.2,81.3,85.4,90.1,76.4,77.7,29.84,61,1904
2021-07-01 17:52:00,678477120,168,168,0.0,0.0,0.0,81.4,81.3,85.3,90.1,76.5,77.7,29.84,61,1911
2021-07-01 17:52:30,678477150,168,168,0.0,0.0,0.0,80.5,80.4,86.7,88.3,76.1,77.2,29.84,63,1859
2021-07-01 17:53:00,678477180,168,168,0.0,0.0,0.0,80.9,81.0,85.6,89.2,76.1,77.4,29.84,67,1889
2021-07-01 17:53:30,678477210,168,168,0.0,0.0,0.0,80.8,80.8,86.5,89.2,76.4,77.5,29.84,61,1874
2021-07-01 17:54:00,678477240,168,168,0.0,0.0,0.0,80.6,80.6,86.6,88.9,76.2,77.4,29.84,63,1867
2021-07-01 17:54:30,678477270,168,168,0.0,0.0,0.0,81.4,81.3,85.5,90.1,76.6,77.7,29.84,63,1921
2021-07-01 17:55:00,678477300,168,168,0.0,0.0,0.0,81.5,81.5,84.7,90.3,76.5,77.7,29.85,61,1926
2021-07-01 17:55:30,678477330,168,168,0.0,0.0,0.0,81.6,81.7,85.0,90.7,76.7,77.9,29.84,61,1933
2021-07-01 17:56:00,678477360,168,168,0.0,0.0,0.0,80.7,80.8,86.9,89.2,76.5,77.5,29.85,61,1877
2021-07-01 17:56:30,678477390,168,168,0.0,0.0,0.0,80.8,80.8,86.2,89.1,76.3,77.4,29.84,61,1879
2021-07-01 17:57:00,678477420,168,168,0.0,0.0,0.0,81.2,81.3,85.5,90.1,76.5,77.7,29.84,63,1914
2021-07-01 17:57:30,678477450,168,168,0.0,0.0,0.0,81.8,81.9,84.2,90.9,76.6,77.9,29.84,63,1948
2021-07-01 17:58:00,678477480,168,168,0.0,0.0,0.0,82.1,82.0,84.7,91.4,77.0,78.3,29.85,61,1968
2021-07-01 17:58:30,678477510,168,168,0.0,0.0,0.0,82.0,82.0,85.8,91.8,77.3,78.6,29.85,61,1968
2021-07-01 17:59:00,678477540,168,168,0.0,0.0,0.0,81.8,81.9,85.7,91.2,77.1,78.4,29.85,56,1946
2021-07-01 17:59:30,678477570,168,168,0.0,0.0,0.0,81.6,81.7,85.4,90.9,76.8,78.1,29.85,58,1931
2021-07-01 18:00:00,678477600,168,168,0.0,0.0,0.0,81.2,81.1,86.5,90.0,76.8,77.9,29.85,58,1901
2021-07-01 18:00:30,678477630,168,168,0.0,0.0,0.0,81.4,81.5,86.0,90.7,76.9,78.1,29.85,58,1921
2021-07-01 18:01:00,678477660,168,168,0.0,0.0,0.0,81.8,81.9,84.3,90.9,76.7,77.9,29.85,56,1938
2021-07-01 18:01:30,678477690,168,168,0.0,0.0,0.0,81.5,81.5,84.6,90.3,76.4,77.7,29.84,61,1923
2021-07-01 18:02:00,678477720,168,168,0.0,0.0,0.0,81.0,81.0,86.2,89.4,76.5,77.5,29.85,56,1887
2021-07-01 18:02:30,678477750,169,169,0.0,0.0,0.0,80.2,80.2,87.8,88.3,76.2,77.2,29.85,53,1827
2021-07-01 18:03:00,678477780,168,168,0.0,0.0,0.0,80.1,80.1,87.7,88.0,76.2,77.2,29.85,56,1827
2021-07-01 18:03:30,678477810,168,168,0.0,0.0,0.0,80.3,80.2,87.7,88.3,76.3,77.2,29.85,56,1840
2021-07-01 18:04:00,678477840,168,168,0.0,0.0,0.0,80.4,80.4,87.6,88.7,76.4,77.4,29.85,56,1850
2021-07-01 18:04:30,678477870,167,167,0.0,0.0,0.0,80.5,80.6,87.3,89.1,76.4,77.5,29.85,56,1854
2021-07-01 18:05:00,678477900,167,167,0.0,0.0,0.0,80.7,80.8,86.4,89.2,76.3,77.4,29.85,58,1869
2021-07-01 18:05:30,678477930,168,168,0.0,0.0,0.0,80.7,80.8,86.8,89.2,76.4,77.5,29.85,53,1864
2021-07-01 18:06:00,678477960,168,168,0.0,0.0,0.0,80.8,80.8,86.9,89.2,76.6,77.7,29.85,61,1882
2021-07-01 18:06:30,678477990,168,168,0.0,0.0,0.0,81.2,81.1,86.0,89.8,76.6,77.7,29.85,58,1901
2021-07-01 18:07:00,678478020,168,168,0.0,0.0,0.0,81.2,81.3,86.2,90.3,76.7,77.7,29.85,56,1904
2021-07-01 18:07:30,678478050,168,168,0.0,0.0,0.0,81.0,81.0,86.3,89.4,76.5,77.5,29.85,56,1882
2021-07-01 18:08:00,678478080,169,169,0.0,0.0,0.0,80.6,80.6,87.2,88.9,76.4,77.5,29.85,61,1864
2021-07-01 18:08:30,678478110,169,169,0.0,0.0,0.0,80.8,80.8,86.9,89.2,76.5,77.5,29.85,58,1877
2021-07-01 18:09:00,678478140,168,168,0.0,0.0,0.0,80.9,81.0,86.7,89.6,76.5,77.5,29.85,53,1877
2021-07-01 18:09:30,678478170,168,168,0.0,0.0,0.0,81.1,81.1,85.7,89.6,76.4,77.5,29.85,53,1889
2021-07-01 18:10:00,678478200,168,168,0.0,0.0,0.0,80.9,81.0,86.6,89.6,76.5,77.5,29.85,56,1879
2021-07-01 18:10:30,678478230,168,168,0.0,0.0,0.0,81.2,81.1,85.8,89.8,76.5,77.5,29.85,56,1896
2021-07-01 18:11:00,678478260,168,168,0.0,0.0,0.0,81.4,81.5,85.6,90.5,76.7,77.9,29.85,56,1919
2021-07-01 18:11:30,678478290,168,168,0.0,0.0,0.0,81.7,81.7,85.4,90.9,76.9,78.1,29.85,53,1926
2021-07-01 18:12:00,678478320,168,168,0.0,0.0,0.0,82.1,82.2,84.1,91.8,76.9,78.3,29.85,56,1960
2021-07-01 18:12:30,678478350,168,168,0.0,0.0,0.0,81.1,81.1,86.5,90.0,76.7,77.7,29.85,50,1884
2021-07-01 18:13:00,678478380,168,168,0.0,0.0,0.0,80.6,80.6,87.3,89.1,76.5,77.5,29.86,50,1852
2021-07-01 18:13:30,678478410,168,168,0.0,0.0,0.0,81.2,81.1,85.8,89.8,76.5,77.5,29.86,50,1891
2021-07-01 18:14:00,678478440,168,168,0.0,0.0,0.0,81.2,81.1,86.2,89.8,76.7,77.7,29.85,53,1896
2021-07-01 18:14:30,678478470,168,168,0.0,0.0,0.0,81.0,81.0,86.2,89.4,76.5,77.5,29.85,56,1882
2021-07-01 18:15:00,678478500,168,168,0.0,0.0,0.0,80.5,80.4,87.7,88.7,76.5,77.4,29.85,53,1852
2021-07-01 18:15:30,678478530,168,168,0.0,0.0,0.0,80.3,80.2,88.1,88.3,76.4,77.4,29.85,56,1840
2021-07-01 18:16:00,678478560,168,168,0.0,0.0,0.0,80.2,80.2,88.3,88.3,76.4,77.4,29.85,53,1827
2021-07-01 18:16:30,678478590,168,168,0.0,0.0,0.0,80.6,80.6,88.0,89.1,76.7,77.5,29.85,58,1869
2021-07-01 18:17:00,678478620,168,168,0.0,0.0,0.0,81.4,81.3,86.0,90.3,76.8,77.9,29.85,53,1906
2021-07-01 18:17:30,678478650,168,168,0.0,0.0,0.0,81.3,81.3,86.3,90.3,76.8,77.9,29.86,48,1899
2021-07-01 18:18:00,678478680,168,168,0.0,0.0,0.0,80.9,81.0,87.7,90.0,76.9,77.9,29.85,53,1882
2021-07-01 18:18:30,678478710,168,168,0.0,0.0,0.0,80.5,80.4,88.0,88.7,76.6,77.5,29.85,56,1854
2021-07-01 18:19:00,678478740,168,168,0.0,0.0,0.0,80.3,80.2,88.9,88.5,76.7,77.5,29.85,53,1840
2021-07-01 18:19:30,678478770,168,168,0.0,0.0,0.0,80.4,80.4,88.9,89.1,76.8,77.7,29.86,48,1842
2021-07-01 18:20:00,678478800,168,168,0.0,0.0,0.0,80.1,80.1,89.4,88.3,76.6,77.5,29.84,61,1832
2021-07-01 18:20:30,678478830,168,168,0.0,0.0,0.0,80.2,80.2,89.5,88.7,76.8,77.7,29.85,53,1837
2021-07-01 18:21:00,678478860,168,168,0.0,0.0,0.0,80.0,80.1,89.6,88.3,76.7,77.5,29.85,50,1822
2021-07-01 18:21:30,678478890,168,168,0.0,0.0,0.0,79.9,79.9,89.8,87.8,76.6,77.4,29.85,53,1813
2021-07-01 18:22:00,678478920,168,168,0.0,0.0,0.0,79.8,79.9,89.7,87.8,76.5,77.4,29.85,56,1813
2021-07-01 18:22:30,678478950,168,168,0.0,0.0,0.0,79.8,79.9,89.5,87.8,76.4,77.4,29.86,48,1803
2021-07-01 18:23:00,678478980,168,168,0.0,0.0,0.0,79.8,79.7,89.5,87.4,76.4,77.2,29.85,53,1803
2021-07-01 18:23:30,678479010,168,168,0.0,0.0,0.0,80.2,80.2,88.7,88.5,76.6,77.5,29.85,50,1832
2021-07-01 18:24:00,678479040,168,168,0.0,0.0,0.0,80.3,80.2,89.1,88.5,76.8,77.7,29.86,48,1832
2021-07-01 18:24:30,678479070,168,168,0.0,0.0,0.0,80.2,80.2,89.4,88.7,76.8,77.7,29.85,53,1835
2021-07-01 18:25:00,678479100,168,168,0.0,0.0,0.0,80.5,80.4,88.6,88.9,76.8,77.7,29.85,53,1857
2021-07-01 18:25:30,678479130,168,168,0.0,0.0,0.0,80.7,80.8,89.0,89.8,77.2,78.1,29.85,56,1879
2021-07-01 18:26:00,678479160,168,168,0.0,0.0,0.0,80.2,80.2,89.7,88.7,76.8,77.7,29.85,53,1837
2021-07-01 18:26:30,678479190,168,168,0.0,0.0,0.0,80.0,80.1,90.0,88.5,76.8,77.5,29.85,58,1827
2021-07-01 18:27:00,678479220,168,168,0.0,0.0,0.0,80.1,80.1,89.0,88.2,76.5,77.4,29.85,58,1830
2021-07-01 18:27:30,678479250,168,168,0.0,0.0,0.0,80.2,80.2,88.7,88.5,76.6,77.5,29.86,50,1835
2021-07-01 18:28:00,678479280,168,168,0.0,0.0,0.0,80.4,80.4,89.4,89.1,77.0,77.9,29.85,53,1850
2021-07-01 18:28:30,678479310,168,168,0.0,0.0,0.0,80.7,80.8,88.0,89.6,76.8,77.7,29.85,56,1872
2021-07-01 18:29:00,678479340,168,168,0.0,0.0,0.0,80.8,80.8,88.3,89.6,77.0,77.9,29.85,56,1874
2021-07-01 18:29:30,678479370,168,168,0.0,0.0,0.0,80.6,80.6,89.6,89.6,77.3,78.3,29.84,61,1882
2021-07-01 18:30:00,678479400,168,168,0.0,0.0,0.0,80.6,80.6,89.6,89.6,77.2,78.1,29.85,56,1872
2021-07-01 18:30:30,678479430,168,168,0.0,0.0,0.0,80.7,80.8,89.1,89.8,77.2,78.1,29.85,58,1882
2021-07-01 18:31:00,678479460,168,168,0.0,0.0,0.0,80.7,80.8,88.4,89.6,77.0,77.9,29.85,56,1874
2021-07-01 18:31:30,678479490,168,168,0.0,0.0,0.0,80.8,80.8,89.7,90.0,77.5,78.4,29.85,56,1887
2021-07-01 18:32:00,678479520,168,168,0.0,0.0,0.0,80.7,80.8,89.3,89.8,77.3,78.3,29.85,56,1879
2021-07-01 18:32:30,678479550,168,168,0.0,0.0,0.0,80.9,81.0,88.7,90.1,77.3,78.3,29.85,58,1896
2021-07-01 18:33:00,678479580,168,168,0.0,0.0,0.0,80.8,80.8,89.4,90.0,77.4,78.3,29.85,58,1887
2021-07-01 18:33:30,678479610,168,168,0.0,0.0,0.0,80.8,80.8,89.5,90.0,77.4,78.3,29.85,61,1889
2021-07-01 18:34:00,678479640,168,168,0.0,0.0,0.0,80.5,80.6,90.3,89.8,77.4,78.3,29.85,50,1862
2021-07-01 18:34:30,678479670,168,168,0.0,0.0,0.0,80.4,80.4,90.0,89.2,77.2,78.1,29.86,50,1850
2021-07-01 18:35:00,678479700,168,168,0.0,0.0,0.0,80.1,80.1,91.0,88.5,77.3,77.9,29.85,50,1832
2021-07-01 18:35:30,678479730,168,168,0.0,0.0,0.0,80.5,80.4,90.4,89.2,77.4,78.3,29.85,56,1862
2021-07-01 18:36:00,678479760,168,168,0.0,0.0,0.0,80.4,80.4,89.9,89.1,77.2,78.1,29.85,50,1852
2021-07-01 18:36:30,678479790,168,168,0.0,0.0,0.0,80.5,80.4,89.3,89.1,77.1,77.9,29.85,53,1857
2021-07-01 18:37:00,678479820,168,168,0.0,0.0,0.0,80.4,80.4,89.5,89.1,77.0,77.9,29.85,53,1850
2021-07-01 18:37:30,678479850,168,168,0.0,0.0,0.0,80.9,81.0,88.1,90.0,77.1,78.1,29.85,53,1884
2021-07-01 18:38:00,678479880,168,168,0.0,0.0,0.0,80.8,80.8,89.0,89.8,77.3,78.3,29.86,50,1877
2021-07-01 18:38:30,678479910,168,168,0.0,0.0,0.0,80.7,80.6,88.3,89.2,76.9,77.7,29.85,56,1869
2021-07-01 18:39:00,678479940,168,168,0.0,0.0,0.0,80.8,80.8,88.4,89.6,77.0,77.9,29.86,50,1872
2021-07-01 18:39:30,678479970,168,168,0.0,0.0,0.0,80.8,80.8,88.9,89.8,77.2,78.1,29.85,53,1882
2021-07-01 18:40:00,678480000,168,168,0.0,0.0,0.0,81.0,81.0,87.7,90.0,77.0,78.1,29.85,53,1889
2021-07-01 18:40:30,678480030,168,168,0.0,0.0,0.0,80.3,80.2,89.8,88.7,77.0,77.7,29.86,45,1832
2021-07-01 18:41:00,678480060,169,169,0.0,0.0,0.0,79.9,79.9,90.0,88.0,76.8,77.5,29.85,53,1817
2021-07-01 18:41:30,678480090,168,168,0.0,0.0,0.0,79.9,79.9,89.7,87.8,76.6,77.4,29.86,50,1810
2021-07-01 18:42:00,678480120,168,168,0.0,0.0,0.0,80.2,80.2,89.3,88.5,76.8,77.7,29.86,48,1830
2021-07-01 18:42:30,678480150,168,168,0.0,0.0,0.0,80.3,80.2,88.5,88.3,76.5,77.4,29.86,45,1825
2021-07-01 18:43:00,678480180,168,168,0.0,0.0,0.0,80.0,80.1,89.5,88.3,76.7,77.5,29.86,48,1820
2021-07-01 18:43:30,678480210,168,168,0.0,0.0,0.0,80.6,80.6,87.5,89.1,76.5,77.5,29.85,50,1852
2021-07-01 18:44:00,678480240,168,168,0.0,0.0,0.0,80.5,80.4,89.1,89.1,77.0,77.9,29.86,50,1852
2021-07-01 18:44:30,678480270,168,168,0.0,0.0,0.0,80.3,80.4,88.6,88.9,76.7,77.5,29.85,53,1847
2021-07-01 18:45:00,678480300,168,168,0.0,0.0,0.0,80.8,80.8,88.7,89.8,77.2,78.1,29.85,50,1877
2021-07-01 18:45:30,678480330,168,168,0.0,0.0,0.0,80.7,80.8,89.0,89.8,77.2,78.1,29.86,48,1867
2021-07-01 18:46:00,678480360,168,168,0.0,0.0,0.0,80.0,80.1,90.1,88.5,76.8,77.5,29.85,56,1827
2021-07-01 18:46:30,678480390,168,168,0.0,0.0,0.0,79.9,79.9,89.9,87.8,76.7,77.4,29.85,53,1815
2021-07-01 18:47:00,678480420,168,168,0.0,0.0,0.0,80.0,80.1,90.0,88.5,76.8,77.5,29.85,53,1825
2021-07-01 18:47:30,678480450,168,168,0.0,0.0,0.0,80.3,80.2,89.3,88.5,76.8,77.7,29.86,48,1832
2021-07-01 18:48:00,678480480,168,168,0.0,0.0,0.0,80.1,80.1,90.0,88.5,76.9,77.5,29.85,50,1825
2021-07-01 18:48:30,678480510,168,168,0.0,0.0,0.0,80.2,80.2,89.8,88.7,76.9,77.7,29.86,50,1835
2021-07-01 18:49:00,678480540,169,169,0.0,0.0,0.0,80.1,80.1,90.0,88.5,76.9,77.5,29.86,50,1827
2021-07-01 18:49:30,678480570,169,169,0.0,0.0,0.0,80.2,80.2,89.3,88.5,76.8,77.7,29.86,48,1827
2021-07-01 18:50:00,678480600,169,169,0.0,0.0,0.0,80.2,80.2,88.7,88.5,76.6,77.5,29.86,50,1830
2021-07-01 18:50:30,678480630,169,169,0.0,0.0,0.0,79.8,79.7,90.3,87.6,76.7,77.4,29.85,53,1803
2021-07-01 18:51:00,678480660,169,169,0.0,0.0,0.0,80.1,80.1,88.7,88.2,76.4,77.4,29.86,48,1820
2021-07-01 18:51:30,678480690,168,168,0.0,0.0,0.0,79.8,79.9,89.9,87.8,76.6,77.4,29.86,48,1805
2021-07-01 18:52:00,678480720,168,168,0.0,0.0,0.0,80.0,80.1,89.6,88.3,76.6,77.5,29.85,53,1822
2021-07-01 18:52:30,678480750,168,168,0.0,0.0,0.0,80.3,80.2,88.7,88.5,76.6,77.5,29.86,50,1835
2021-07-01 18:53:00,678480780,168,168,0.0,0.0,0.0,80.2,80.2,89.3,88.5,76.7,77.7,29.86,50,1830
2021-07-01 18:53:30,678480810,168,168,0.0,0.0,0.0,80.2,80.2,89.2,88.5,76.7,77.5,29.86,50,1832
2021-07-01 18:54:00,678480840,169,169,0.0,0.0,0.0,80.3,80.2,89.1,88.5,76.7,77.7,29.85,53,1837
2021-07-01 18:54:30,678480870,168,168,0.0,0.0,0.0,80.4,80.4,88.8,89.1,76.8,77.7,29.86,50,1847
2021-07-01 18:55:00,678480900,168,168,0.0,0.0,0.0,80.4,80.4,89.2,89.1,76.9,77.9,29.85,56,1852
2021-07-01 18:55:30,678480930,168,168,0.0,0.0,0.0,80.4,80.4,89.1,89.1,76.9,77.9,29.85,53,1852
2021-07-01 18:56:00,678480960,168,168,0.0,0.0,0.0,80.2,80.2,89.6,88.7,76.8,77.7,29.85,58,1845
2021-07-01 18:56:30,678480990,168,168,0.0,0.0,0.0,80.4,80.4,89.4,89.1,77.0,77.9,29.85,56,1852
2021-07-01 18:57:00,678481020,168,168,0.0,0.0,0.0,80.3,80.4,88.9,89.1,76.8,77.7,29.85,53,1845
2021-07-01 18:57:30,678481050,168,168,0.0,0.0,0.0,80.3,80.4,89.0,89.1,76.8,77.7,29.86,48,1840
2021-07-01 18:58:00,678481080,168,168,0.0,0.0,0.0,80.0,80.1,89.7,88.3,76.7,77.5,29.85,56,1827
2021-07-01 18:58:30,678481110,168,168,0.0,0.0,0.0,79.8,79.9,89.7,87.8,76.5,77.4,29.85,50,1808
2021-07-01 18:59:00,678481140,168,168,0.0,0.0,0.0,79.8,79.7,89.7,87.4,76.5,77.2,29.85,56,1808
2021-07-01 18:59:30,678481170,168,168,0.0,0.0,0.0,79.9,79.9,88.9,87.8,76.4,77.2,29.85,56,1815
2021-07-01 19:00:00,678481200,168,168,0.0,0.0,0.0,79.8,79.9,89.1,87.8,76.3,77.2,29.85,56,1810
2021-07-01 19:00:30,678481230,168,168,0.0,0.0,0.0,80.1,80.1,89.1,88.2,76.6,77.5,29.85,56,1830
2021-07-01 19:01:00,678481260,168,168,0.0,0.0,0.0,79.9,79.9,88.7,87.6,76.2,77.2,29.85,53,1808
2021-07-01 19:01:30,678481290,168,168,0.0,0.0,0.0,80.2,80.2,87.7,88.3,76.2,77.2,29.85,53,1830
2021-07-01 19:02:00,678481320,168,168,0.0,0.0,0.0,80.0,80.1,89.6,88.3,76.6,77.5,29.85,50,1820
2021-07-01 19:02:30,678481350,168,168,0.0,0.0,0.0,79.8,79.9,88.8,87.8,76.2,77.2,29.85,53,1805
2021-07-01 19:03:00,678481380,168,168,0.0,0.0,0.0,80.1,80.1,88.3,88.0,76.3,77.2,29.85,53,1820
2021-07-01 19:03:30,678481410,168,168,0.0,0.0,0.0,80.2,80.2,88.0,88.3,76.3,77.2,29.85,50,1825
2021-07-01 19:04:00,678481440,168,168,0.0,0.0,0.0,79.8,79.9,89.2,87.8,76.3,77.2,29.85,56,1810
2021-07-01 19:04:30,678481470,168,168,0.0,0.0,0.0,79.9,79.9,88.6,87.6,76.3,77.2,29.85,56,1817
2021-07-01 19:05:00,678481500,168,168,0.0,0.0,0.0,80.1,80.1,87.7,88.0,76.1,77.2,29.85,56,1825
2021-07-01 19:05:30,678481530,168,168,0.0,0.0,0.0,79.9,79.9,88.3,87.6,76.1,77.0,29.85,56,1810
2021-07-01 19:06:00,678481560,168,168,0.0,0.0,0.0,79.6,79.5,89.3,86.9,76.2,77.0,29.85,53,1788
2021-07-01 19:06:30,678481590,168,168,0.0,0.0,0.0,79.6,79.7,89.4,87.4,76.2,77.2,29.86,50,1788
2021-07-01 19:07:00,678481620,168,168,0.0,0.0,0.0,79.9,79.9,89.6,87.8,76.5,77.4,29.85,58,1820
2021-07-01 19:07:30,678481650,168,168,0.0,0.0,0.0,79.7,79.7,89.7,87.4,76.4,77.2,29.85,56,1803
2021-07-01 19:08:00,678481680,168,168,0.0,0.0,0.0,79.7,79.7,89.0,87.4,76.1,77.0,29.85,53,1793
2021-07-01 19:08:30,678481710,168,168,0.0,0.0,0.0,79.6,79.7,89.4,87.4,76.3,77.2,29.85,53,1793
2021-07-01 19:09:00,678481740,169,169,0.0,0.0,0.0,79.9,79.9,88.2,87.6,76.1,77.0,29.85,53,1808
2021-07-01 19:09:30,678481770,168,168,0.0,0.0,0.0,79.7,79.7,88.7,87.3,76.0,77.0,29.85,53,1793
2021-07-01 19:10:00,678481800,167,167,0.0,0.0,0.0,79.8,79.9,88.1,87.4,76.0,77.0,29.85,53,1803
2021-07-01 19:10:30,678481830,168,168,0.0,0.0,0.0,79.5,79.5,89.4,87.1,76.1,77.0,29.86,48,1773
2021-07-01 19:11:00,678481860,169,169,0.0,0.0,0.0,79.6,79.5,89.7,87.1,76.3,77.0,29.85,53,1790
