FORMATTED DATE-TIME,DT,MG,TR,WS,CW,HW,TP,WC,RH,HI,DP,WB,BP,AL,DA,,,
YYYY-MM-DD HH:MM:SS,s,Mag,TRUE,mph,mph,mph,°F,°F,%,°F,°F,°F,inHg,ft,ft,,,
7/1/2021 22:31,678493890,167,167,0,0,0,74.6,74.7,96.2,78.3,73.4,73.8,29.87,36,1418,,,
7/1/2021 22:32,678493920,167,167,0,0,0,74.8,74.8,94.8,78.4,73.2,73.6,29.87,36,1433,,,
7/1/2021 22:32,678493950,168,168,0,0,0,74.5,74.5,95.8,78.1,73.2,73.6,29.87,40,1413,,,
7/1/2021 22:33,678493980,168,168,0,0,0,74.5,74.5,95.1,78.1,73,73.4,29.88,31,1398,,,
7/1/2021 22:33,678494010,168,168,0,0,0,74.5,74.5,95.3,78.1,73.1,73.4,29.87,40,1413,,,
7/1/2021 22:34,678494040,168,168,0,0,0,74.4,74.5,95.4,78.1,73,73.4,29.87,35,1398,,,
7/1/2021 22:34,678494070,168,168,0,0,0,74.4,74.5,95.8,78.1,73.1,73.6,29.88,35,1401,,,
7/1/2021 22:35,678494100,168,168,0,0,0,74.4,74.3,95.5,77.7,73,73.4,29.87,35,1394,,,
7/1/2021 22:35,678494130,168,168,0,0,0,74.5,74.5,96,78.1,73.3,73.6,29.87,41,1418,,,
7/1/2021 22:36,678494160,168,168,0,0,0,74.3,74.3,95.8,77.7,73,73.4,29.87,35,1394,,,
7/1/2021 22:36,678494190,168,168,0,0,0,74.4,74.3,95.7,77.7,73.1,73.4,29.88,28,1391,,,
7/1/2021 22:37,678494220,168,168,0,0,0,74.4,74.5,96,78.1,73.2,73.6,29.87,35,1401,,,
7/1/2021 22:37,678494250,168,168,0,0,0,74.5,74.5,96,78.1,73.3,73.6,29.87,35,1408,,,
7/1/2021 22:38,678494280,168,168,0,0,0,74.4,74.5,95.9,78.1,73.2,73.6,29.88,35,1401,,,
7/1/2021 22:38,678494310,168,168,0,0,0,74.3,74.3,96,77.7,73.1,73.4,29.88,31,1391,,,
7/1/2021 22:39,678494340,168,168,0,0,0,74.2,74.1,96.2,77.5,73,73.4,29.87,40,1391,,,
7/1/2021 22:39,678494370,168,168,0,0,0,74.1,74.1,96.1,77.5,72.9,73.2,29.87,35,1379,,,
7/1/2021 22:40,678494400,168,168,0,0,0,74.4,74.5,96.3,78.1,73.3,73.6,29.88,31,1396,,,
7/1/2021 22:40,678494430,168,168,0,0,0,74.1,74.1,96.3,77.5,73,73.4,29.87,35,1377,,,
7/1/2021 22:41,678494460,168,168,0,0,0,74.2,74.3,96.4,77.9,73.1,73.4,29.88,35,1389,,,
7/1/2021 22:41,678494490,167,167,0,0,0,74.3,74.3,95.9,77.7,73,73.4,29.87,36,1396,,,
7/1/2021 22:42,678494520,168,168,0,0,0,74.2,74.1,96.2,77.5,73,73.4,29.88,31,1379,,,
7/1/2021 22:42,678494550,168,168,0,0,0,74.4,74.5,94.9,77.9,72.8,73.4,29.87,35,1398,,,
7/1/2021 22:43,678494580,168,168,0,0,0,74.1,74.1,96,77.5,72.9,73.2,29.88,35,1377,,,
7/1/2021 22:43,678494610,168,168,0,0,0,74.1,74.1,96.2,77.5,72.9,73.2,29.88,35,1377,,,
7/1/2021 22:44,678494640,168,168,0,0,0,74.2,74.1,96.4,77.5,73.1,73.4,29.88,31,1379,,,
7/1/2021 22:44,678494670,168,168,0,0,0,74.1,74.1,96.2,77.5,73,73.4,29.88,35,1377,,,
7/1/2021 22:45,678494700,168,168,0,0,0,74.2,74.1,96.3,77.5,73.1,73.4,29.88,35,1384,,,
7/1/2021 22:45,678494730,168,168,0,0,0,74.1,74.1,96.2,77.5,73,73.4,29.87,35,1377,,,
7/1/2021 22:46,678494760,168,168,0,0,0,74.1,74.1,96.4,77.5,73,73.4,29.88,35,1377,,,
7/1/2021 22:46,678494790,168,168,0,0,0,74.2,74.1,96.4,77.5,73.1,73.4,29.88,35,1384,,,
7/1/2021 22:47,678494820,168,168,0,0,0,74.1,74.1,96.3,77.5,73,73.4,29.88,35,1377,,,
7/1/2021 22:47,678494850,168,168,0,0,0,74.1,74.1,96.6,77.5,73.1,73.4,29.87,36,1384,,,
7/1/2021 22:48,678494880,168,168,0,0,0,74.1,74.1,96.6,77.5,73.1,73.4,29.88,28,1377,,,
7/1/2021 22:48,678494910,168,168,0,0,0,73.9,73.9,96.6,77.4,72.9,73.2,29.88,31,1367,,,
7/1/2021 22:49,678494940,168,168,0,0,0,74,73.9,96.6,77.4,72.9,73.2,29.88,31,1367,,,
7/1/2021 22:49,678494970,168,168,0,0,0,74.1,74.1,95.7,77.5,72.8,73.2,29.88,31,1377,,,
7/1/2021 22:50,678495000,168,168,0,0,0,73.9,73.9,96.3,77.4,72.8,73.2,29.88,27,1352,,,
7/1/2021 22:50,678495030,168,168,0,0,0,74.1,74.1,95.5,77.5,72.7,73,29.88,28,1369,,,
7/1/2021 22:51,678495060,168,168,0,0,0,73.9,73.9,96.8,77.4,72.9,73.2,29.88,31,1359,,,
7/1/2021 22:51,678495090,168,168,0,0,0,73.9,73.9,96.9,77.4,72.9,73.2,29.88,31,1359,,,
7/1/2021 22:52,678495120,168,168,0,0,0,73.7,73.8,96.8,77,72.7,73,29.88,28,1347,,,
7/1/2021 22:52,678495150,168,168,0,0,0,73.8,73.8,96.7,77,72.8,73,29.87,35,1355,,,
7/1/2021 22:53,678495180,168,168,0,0,0,73.8,73.8,96.7,77,72.8,73,29.88,27,1350,,,
7/1/2021 22:53,678495210,168,168,0,0,0,73.8,73.8,96.4,77,72.7,73,29.87,36,1359,,,
7/1/2021 22:54,678495240,168,168,0,0,0,73.8,73.8,96.7,77,72.8,73,29.88,31,1357,,,
7/1/2021 22:54,678495270,168,168,0,0,0,73.9,73.9,97.1,77.4,73.1,73.4,29.87,35,1367,,,
7/1/2021 22:55,678495300,168,168,0,0,0,73.8,73.8,97.1,77,73,73.2,29.88,31,1357,,,
7/1/2021 22:55,678495330,168,168,0,0,0,73.7,73.8,96.7,77,72.7,73,29.88,28,1345,,,
7/1/2021 22:56,678495360,168,168,0,0,0,73.7,73.8,96.9,77,72.8,73,29.87,35,1355,,,
7/1/2021 22:56,678495390,167,167,0,0,0,74.1,74.1,96.5,77.5,73.1,73.4,29.88,28,1377,,,
7/1/2021 22:57,678495420,167,167,0,0,0,73.9,73.9,96.6,77.4,72.8,73.2,29.88,27,1355,,,
7/1/2021 22:57,678495450,168,168,0,0,0,73.8,73.8,96.7,77,72.7,73,29.88,31,1352,,,
7/1/2021 22:58,678495480,168,168,0,0,0,73.8,73.8,96.3,77,72.7,73,29.88,28,1350,,,
7/1/2021 22:58,678495510,168,168,0,0,0,73.8,73.8,96.4,77,72.8,73,29.88,27,1347,,,
7/1/2021 22:59,678495540,168,168,0,0,0,73.9,73.9,97.1,77.4,73.1,73.4,29.88,28,1362,,,
7/1/2021 22:59,678495570,168,168,0,0,0,73.9,73.9,97.1,77.4,73.1,73.4,29.87,36,1374,,,
7/1/2021 23:00,678495600,168,168,0,0,0,74,73.9,95.8,77.2,72.7,73,29.88,28,1362,,,
7/1/2021 23:00,678495630,168,168,0,0,0,73.7,73.8,97.4,77,73,73.2,29.88,31,1352,,,
7/1/2021 23:01,678495660,168,168,0,0,0,73.8,73.8,96.3,77,72.6,73,29.88,28,1345,,,
7/1/2021 23:01,678495690,168,168,0,0,0,73.8,73.8,96,77,72.6,73,29.88,27,1345,,,
7/1/2021 23:02,678495720,168,168,0,0,0,73.5,73.6,97.2,76.8,72.7,72.9,29.87,35,1338,,,
7/1/2021 23:02,678495750,168,168,0,0,0,73.5,73.4,97.4,76.6,72.7,72.9,29.88,28,1328,,,
7/1/2021 23:03,678495780,168,168,0,0,0,73.5,73.4,97.5,76.8,72.7,72.9,29.88,35,1338,,,
7/1/2021 23:03,678495810,168,168,0,0,0,73.5,73.4,97.6,76.8,72.7,72.9,29.88,28,1330,,,
7/1/2021 23:04,678495840,168,168,0,0,0,73.4,73.4,97.5,76.8,72.7,72.9,29.88,28,1325,,,
7/1/2021 23:04,678495870,168,168,0,0,0,73.7,73.8,96.3,77,72.6,73,29.88,35,1350,,,
7/1/2021 23:05,678495900,168,168,0,0,0,73.7,73.8,97.4,77,72.9,73,29.88,28,1345,,,
7/1/2021 23:05,678495930,168,168,0,0,0,73.7,73.8,97.3,77,72.9,73,29.87,35,1355,,,
7/1/2021 23:06,678495960,168,168,0,0,0,73.5,73.6,97.7,77,72.8,73,29.88,35,1342,,,
7/1/2021 23:06,678495990,168,168,0,0,0,73.4,73.4,97.6,76.8,72.7,72.9,29.87,36,1338,,,
7/1/2021 23:07,678496020,168,168,0,0,0,73.3,73.4,97.7,76.8,72.7,72.9,29.88,35,1330,,,
7/1/2021 23:07,678496050,168,168,0,0,0,73.5,73.6,98,77,72.9,73,29.87,35,1342,,,
7/1/2021 23:08,678496080,168,168,0,0,0,73.3,73.4,97.8,76.8,72.7,72.9,29.88,28,1321,,,
7/1/2021 23:08,678496110,168,168,0,0,0,73.3,73.4,98.1,76.8,72.7,72.9,29.88,28,1323,,,
7/1/2021 23:09,678496140,168,168,0,0,0,73.5,73.6,98.1,77,72.9,73,29.87,35,1340,,,
7/1/2021 23:09,678496170,168,168,0,0,0,73.3,73.4,98.1,76.8,72.8,72.9,29.88,35,1328,,,
7/1/2021 23:10,678496200,168,168,0,0,0,73.6,73.6,96.8,76.8,72.6,72.9,29.88,35,1342,,,
7/1/2021 23:10,678496230,168,168,0,0,0,73.3,73.2,97.9,76.5,72.6,72.9,29.87,35,1323,,,
7/1/2021 23:11,678496260,168,168,0,0,0,73.3,73.4,98.2,76.8,72.8,73,29.87,36,1330,,,
7/1/2021 23:11,678496290,168,168,0,0,0,73.3,73.2,98.1,76.5,72.7,72.9,29.87,35,1323,,,
7/1/2021 23:12,678496320,168,168,0,0,0,73.6,73.6,96.8,76.8,72.6,72.9,29.87,35,1345,,,
7/1/2021 23:12,678496350,168,168,0,0,0,73.4,73.4,98.2,76.8,72.9,73,29.88,35,1333,,,
7/1/2021 23:13,678496380,168,168,0,0,0,73.6,73.6,96.9,76.8,72.6,72.9,29.87,35,1342,,,
7/1/2021 23:13,678496410,168,168,0,0,0,73.2,73.2,98.2,76.5,72.7,72.9,29.87,36,1323,,,
7/1/2021 23:14,678496440,168,168,0,0,0,73.3,73.2,98.1,76.5,72.7,72.9,29.87,35,1321,,,
7/1/2021 23:14,678496470,168,168,0,0,0,73.2,73.2,98.4,76.5,72.7,72.9,29.88,31,1313,,,
7/1/2021 23:15,678496500,168,168,0,0,0,73.5,73.6,97,76.8,72.6,72.9,29.87,36,1342,,,
7/1/2021 23:15,678496530,168,168,0,0,0,73.2,73.2,98.4,76.5,72.7,72.9,29.87,36,1321,,,
7/1/2021 23:16,678496560,168,168,0,0,0,73.4,73.4,97.9,76.8,72.8,73,29.87,35,1335,,,
7/1/2021 23:16,678496590,168,168,0,0,0,73.3,73.2,97.9,76.5,72.6,72.9,29.88,35,1323,,,
7/1/2021 23:17,678496620,168,168,0,0,0,73.2,73.2,98.1,76.5,72.6,72.9,29.88,35,1318,,,
7/1/2021 23:17,678496650,168,168,0,0,0,73.3,73.4,98.5,76.8,72.9,73,29.88,35,1328,,,
7/1/2021 23:18,678496680,168,168,0,0,0,73.2,73.2,98.1,76.5,72.6,72.9,29.88,35,1318,,,
7/1/2021 23:18,678496710,168,168,0,0,0,73.1,73.2,98.3,76.5,72.6,72.9,29.88,31,1311,,,
7/1/2021 23:19,678496740,168,168,0,0,0,73.3,73.2,97.7,76.5,72.6,72.9,29.87,35,1323,,,
7/1/2021 23:19,678496770,168,168,0,0,0,73.3,73.4,98.3,76.8,72.8,73,29.88,35,1330,,,
7/1/2021 23:20,678496800,168,168,0,0,0,73.2,73.2,98.3,76.5,72.7,72.9,29.88,35,1318,,,
7/1/2021 23:20,678496830,168,168,0,0,0,73.2,73.2,98.3,76.5,72.7,72.9,29.88,35,1318,,,
7/1/2021 23:21,678496860,168,168,0,0,0,73.2,73.2,98.4,76.5,72.7,72.9,29.87,35,1318,,,
7/1/2021 23:21,678496890,168,168,0,0,0,73.2,73.2,98.4,76.5,72.7,72.9,29.87,36,1321,,,
7/1/2021 23:22,678496920,168,168,0,0,0,73.2,73.2,98.6,76.5,72.8,72.9,29.88,35,1323,,,
7/1/2021 23:22,678496950,168,168,0,0,0,73.4,73.4,97.5,76.8,72.7,72.9,29.88,31,1333,,,
7/1/2021 23:23,678496980,168,168,0,0,0,73.5,73.6,97.4,76.8,72.7,72.9,29.87,36,1340,,,
7/1/2021 23:23,678497010,168,168,0,0,0,73.4,73.4,99.1,76.8,73.1,73.2,29.87,36,1338,,,
7/1/2021 23:24,678497040,168,168,0,0,0,73.3,73.4,99.1,76.8,73,73.2,29.87,36,1335,,,
7/1/2021 23:24,678497070,168,168,0,0,0,73.4,73.4,98.3,76.8,72.9,73,29.88,31,1328,,,
7/1/2021 23:25,678497100,168,168,0,0,0,73.3,73.4,99,76.8,73,73.2,29.88,35,1333,,,
7/1/2021 23:25,678497130,168,168,0,0,0,73.5,73.4,97.6,76.8,72.7,72.9,29.87,35,1338,,,
7/1/2021 23:26,678497160,168,168,0,0,0,73.2,73.2,98.8,76.6,72.9,72.9,29.88,31,1321,,,
7/1/2021 23:26,678497190,168,168,0,0,0,73.3,73.4,99.1,76.8,73.1,73.2,29.88,35,1333,,,
7/1/2021 23:27,678497220,168,168,0,0,0,73.3,73.4,99.1,76.8,73.1,73.2,29.88,35,1333,,,
7/1/2021 23:27,678497250,168,168,0,0,0,73.3,73.2,99.1,76.6,73,73,29.88,31,1323,,,
7/1/2021 23:28,678497280,168,168,0,0,0,73.4,73.4,97.9,76.8,72.8,73,29.88,35,1333,,,
7/1/2021 23:28,678497310,168,168,0,0,0,73.2,73.2,98.8,76.6,72.9,72.9,29.88,35,1323,,,
7/1/2021 23:29,678497340,168,168,0,0,0,73.1,73,98.8,76.3,72.8,72.7,29.88,31,1311,,,
7/1/2021 23:29,678497370,168,168,0,0,0,73.1,73,98.9,76.3,72.8,72.7,29.88,35,1313,,,
7/1/2021 23:30,678497400,168,168,0,0,0,73.2,73.2,98.3,76.5,72.7,72.9,29.88,35,1321,,,
7/1/2021 23:30,678497430,168,168,0,0,0,73.1,73,98.8,76.3,72.7,72.7,29.88,31,1311,,,
7/1/2021 23:31,678497460,168,168,0,0,0,73.1,73,99,76.3,72.8,72.9,29.88,28,1308,,,
7/1/2021 23:31,678497490,168,168,0,0,0,73.3,73.2,99.1,76.6,73,73,29.87,35,1325,,,
7/1/2021 23:32,678497520,168,168,0,0,0,73.1,73,99,76.3,72.8,72.9,29.88,31,1311,,,
7/1/2021 23:32,678497550,168,168,0,0,0,73.4,73.4,97.9,76.8,72.8,73,29.88,28,1325,,,
7/1/2021 23:33,678497580,168,168,0,0,0,73.1,73,98.9,76.3,72.7,72.7,29.88,27,1301,,,
7/1/2021 23:33,678497610,168,168,0,0,0,73.3,73.4,99,76.8,73,73.2,29.88,31,1328,,,
7/1/2021 23:34,678497640,168,168,0,0,0,73.1,73,99.1,76.3,72.8,72.9,29.88,28,1304,,,
7/1/2021 23:34,678497670,168,168,0,0,0,73.2,73.2,99.5,76.6,73.1,73,29.88,28,1318,,,
7/1/2021 23:35,678497700,168,168,0,0,0,73.2,73.2,99.5,76.6,73.1,73,29.88,35,1325,,,
7/1/2021 23:35,678497730,168,168,0,0,0,73,73,99.2,76.3,72.7,72.7,29.88,28,1299,,,
7/1/2021 23:36,678497760,168,168,0,0,0,73,73,99.3,76.3,72.8,72.9,29.88,28,1304,,,
7/1/2021 23:36,678497790,168,168,0,0,0,73.3,73.4,98.3,76.8,72.8,73,29.87,35,1328,,,
7/1/2021 23:37,678497820,168,168,0,0,0,73.1,73.2,98.7,76.5,72.7,72.9,29.88,28,1311,,,
7/1/2021 23:37,678497850,168,168,0,0,0,73.1,73,99.4,76.3,73,73,29.88,35,1316,,,
7/1/2021 23:38,678497880,168,168,0,0,0,73.2,73.2,99.3,76.6,73,73,29.88,31,1318,,,
7/1/2021 23:38,678497910,168,168,0,0,0,73.2,73.2,99.3,76.6,73,73,29.88,31,1316,,,
7/1/2021 23:39,678497940,168,168,0,0,0,73,73,99.1,76.3,72.8,72.9,29.88,31,1306,,,
7/1/2021 23:39,678497970,168,168,0,0,0,73.2,73.2,99.2,76.6,73,73,29.88,28,1316,,,
7/1/2021 23:40,678498000,168,168,0,0,0,73.2,73.2,99.5,76.6,73.1,73,29.87,36,1325,,,
7/1/2021 23:40,678498030,168,168,0,0,0,73.1,73,99.5,76.3,73,73,29.87,35,1318,,,
7/1/2021 23:41,678498060,168,168,0,0,0,73.2,73.2,99.3,76.6,72.9,72.9,29.88,28,1311,,,
7/1/2021 23:41,678498090,168,168,0,0,0,73.2,73.2,98.1,76.5,72.6,72.9,29.87,36,1321,,,
7/1/2021 23:42,678498120,168,168,0,0,0,73,73,99.3,76.3,72.8,72.9,29.88,31,1304,,,
7/1/2021 23:42,678498150,168,168,0,0,0,72.9,72.9,99.3,76.1,72.7,72.7,29.87,35,1299,,,
7/1/2021 23:43,678498180,168,168,0,0,0,72.9,72.9,99.4,76.1,72.7,72.7,29.87,35,1299,,,
7/1/2021 23:43,678498210,168,168,0,0,0,73.3,73.4,97.8,76.8,72.6,72.9,29.87,35,1328,,,
7/1/2021 23:44,678498240,168,168,0,0,0,72.9,72.9,99.3,76.1,72.7,72.7,29.87,35,1301,,,
7/1/2021 23:44,678498270,168,168,0,0,0,73,73,99.4,76.3,72.8,72.9,29.87,35,1304,,,
7/1/2021 23:45,678498300,168,168,0,0,0,73,73,99.7,76.3,72.9,72.9,29.87,35,1308,,,
7/1/2021 23:45,678498330,168,168,0,0,0,72.8,72.9,99.5,76.1,72.7,72.7,29.87,35,1296,,,
7/1/2021 23:46,678498360,168,168,0,0,0,72.8,72.9,99.4,76.1,72.6,72.7,29.87,36,1296,,,
7/1/2021 23:46,678498390,168,168,0,0,0,72.9,72.9,99.6,76.1,72.8,72.9,29.87,36,1306,,,
7/1/2021 23:47,678498420,168,168,0,0,0,72.8,72.9,99.5,76.1,72.6,72.7,29.87,41,1301,,,
7/1/2021 23:47,678498450,168,168,0,0,0,72.9,72.9,99.8,76.1,72.8,72.9,29.87,40,1306,,,
7/1/2021 23:48,678498480,168,168,0,0,0,72.9,72.9,99.3,76.1,72.7,72.7,29.87,40,1306,,,
7/1/2021 23:48,678498510,168,168,0,0,0,73.2,73.2,99,76.6,72.9,72.9,29.87,35,1321,,,
7/1/2021 23:49,678498540,168,168,0,0,0,73,73,98.8,76.3,72.7,72.7,29.86,41,1321,,,
7/1/2021 23:49,678498570,168,168,0,0,0,72.9,72.9,99.5,76.1,72.8,72.9,29.87,40,1311,,,
7/1/2021 23:50,678498600,168,168,0,0,0,73,73,99.7,76.3,72.9,72.9,29.87,36,1311,,,
7/1/2021 23:50,678498630,168,168,0,0,0,73,73,99.6,76.3,72.9,72.9,29.88,35,1313,,,
7/1/2021 23:51,678498660,168,168,0,0,0,73.2,73.2,98,76.5,72.6,72.9,29.87,41,1330,,,
7/1/2021 23:51,678498690,168,168,0,0,0,72.9,72.9,99.5,76.1,72.7,72.7,29.87,41,1311,,,
7/1/2021 23:52,678498720,168,168,0,0,0,72.8,72.9,99.6,76.1,72.7,72.7,29.87,36,1301,,,
7/1/2021 23:52,678498750,168,168,0,0,0,72.9,72.9,99.6,76.1,72.7,72.7,29.87,40,1306,,,
7/1/2021 23:53,678498780,168,168,0,0,0,72.9,72.9,99.5,76.1,72.7,72.7,29.87,36,1299,,,
7/1/2021 23:53,678498810,168,168,0,0,0,72.8,72.9,99.6,76.1,72.7,72.7,29.87,41,1308,,,
7/1/2021 23:54,678498840,168,168,0,0,0,73.1,73,99.5,76.3,72.9,72.9,29.87,36,1318,,,
7/1/2021 23:54,678498870,168,168,0,0,0,72.8,72.9,99.6,76.1,72.7,72.7,29.87,36,1299,,,
7/1/2021 23:55,678498900,168,168,0,0,0,72.9,72.9,100,76.1,72.9,72.9,29.87,36,1306,,,
7/1/2021 23:55,678498930,168,168,0,0,0,73.1,73,98.3,76.3,72.6,72.7,29.87,36,1313,,,
7/1/2021 23:56,678498960,168,168,0,0,0,73.1,73,98.8,76.3,72.7,72.7,29.87,36,1316,,,
7/1/2021 23:56,678498990,168,168,0,0,0,73.1,73,98.5,76.3,72.6,72.7,29.87,36,1311,,,
7/1/2021 23:57,678499020,168,168,0,0,0,73,73,99.7,76.3,72.9,72.9,29.87,36,1313,,,
7/1/2021 23:57,678499050,168,168,0,0,0,72.9,72.9,99.9,76.1,72.9,72.9,29.87,36,1304,,,
7/1/2021 23:58,678499080,168,168,0,0,0,73.1,73,98.5,76.3,72.6,72.7,29.87,40,1316,,,
7/1/2021 23:58,678499110,168,168,0,0,0,72.8,72.9,99.7,76.1,72.7,72.7,29.87,40,1301,,,
7/1/2021 23:59,678499140,168,168,0,0,0,73,73,100,76.3,73,73,29.87,41,1321,,,
7/1/2021 23:59,678499170,168,168,0,0,0,72.8,72.9,100,76.1,72.8,72.9,29.87,40,1304,,,
7/2/2021 0:00,678499200,168,168,0,0,0,72.9,72.9,99.9,76.1,72.8,72.9,29.88,35,1299,,,
7/2/2021 0:00,678499230,168,168,0,0,0,72.9,72.9,99.9,76.1,72.9,72.9,29.88,35,1304,,,
7/2/2021 0:01,678499260,168,168,0,0,0,73.1,73.2,99.4,76.6,72.9,72.9,29.87,36,1321,,,
7/2/2021 0:01,678499290,168,168,0,0,0,72.9,72.9,99.8,76.1,72.8,72.9,29.87,36,1304,,,
7/2/2021 0:02,678499320,168,168,0,0,0,72.9,72.9,99.4,76.1,72.7,72.7,29.87,40,1306,,,
7/2/2021 0:02,678499350,168,168,0,0,0,73,73,99.8,76.3,73,73,29.87,40,1318,,,
7/2/2021 0:03,678499380,168,168,0,0,0,72.8,72.9,100,76.1,72.8,72.9,29.87,40,1301,,,
7/2/2021 0:03,678499410,168,168,0,0,0,72.8,72.9,99.8,76.1,72.8,72.7,29.86,41,1306,,,
7/2/2021 0:04,678499440,168,168,0,0,0,73,73,98.9,76.3,72.7,72.7,29.87,40,1316,,,
7/2/2021 0:04,678499470,168,168,0,0,0,73,73,98.8,76.3,72.7,72.7,29.87,40,1316,,,
7/2/2021 0:05,678499500,168,168,0,0,0,73.1,73,98.6,76.3,72.7,72.7,29.87,35,1313,,,
7/2/2021 0:05,678499530,168,168,0,0,0,73.1,73,98.6,76.3,72.7,72.7,29.86,41,1323,,,
7/2/2021 0:06,678499560,168,168,0,0,0,73,73,100,76.3,73,73,29.87,36,1311,,,
7/2/2021 0:06,678499590,168,168,0,0,0,72.8,72.9,100,76.1,72.8,72.9,29.87,40,1301,,,
7/2/2021 0:07,678499620,168,168,0,0,0,72.9,72.9,99.6,76.1,72.8,72.9,29.87,41,1313,,,
7/2/2021 0:07,678499650,168,168,0,0,0,72.9,72.9,99.5,76.1,72.7,72.7,29.87,36,1301,,,
7/2/2021 0:08,678499680,168,168,0,0,0,72.8,72.9,99.6,76.1,72.7,72.7,29.87,41,1306,,,
7/2/2021 0:08,678499710,168,168,0,0,0,72.8,72.9,100,76.1,72.8,72.9,29.87,40,1306,,,
7/2/2021 0:09,678499740,168,168,0,0,0,73,73,100,76.3,73,73,29.87,40,1318,,,
7/2/2021 0:09,678499770,168,168,0,0,0,72.7,72.7,100,75.7,72.7,72.7,29.87,40,1296,,,
7/2/2021 0:10,678499800,168,168,0,0,0,72.7,72.7,100,75.7,72.7,72.7,29.87,35,1289,,,
7/2/2021 0:10,678499830,168,168,0,0,0,72.8,72.9,100,76.1,72.8,72.9,29.87,41,1306,,,
7/2/2021 0:11,678499860,168,168,0,0,0,72.7,72.7,100,75.7,72.7,72.7,29.88,35,1289,,,
7/2/2021 0:11,678499890,168,168,0,0,0,72.7,72.7,100,75.7,72.7,72.7,29.87,40,1294,,,
7/2/2021 0:12,678499920,168,168,0,0,0,72.9,72.9,99.2,76.1,72.7,72.7,29.87,35,1299,,,
7/2/2021 0:12,678499950,168,168,0,0,0,72.7,72.7,100,75.7,72.7,72.7,29.86,45,1301,,,
7/2/2021 0:13,678499980,168,168,0,0,0,72.8,72.9,100,76.1,72.8,72.9,29.87,36,1301,,,
7/2/2021 0:13,678500010,168,168,0,0,0,72.7,72.7,100,75.7,72.7,72.7,29.87,35,1284,,,
7/2/2021 0:14,678500040,168,168,0,0,0,73,73,100,76.3,73,73,29.87,40,1316,,,
7/2/2021 0:14,678500070,168,168,0,0,0,72.8,72.9,100,76.1,72.8,72.9,29.86,45,1311,,,
7/2/2021 0:15,678500100,168,168,0,0,0,72.8,72.9,100,76.1,72.8,72.9,29.87,41,1308,,,
7/2/2021 0:15,678500130,168,168,0,0,0,72.7,72.7,100,75.7,72.7,72.7,29.86,41,1299,,,
7/2/2021 0:16,678500160,168,168,0,0,0,72.7,72.7,100,75.7,72.7,72.7,29.87,36,1291,,,
7/2/2021 0:16,678500190,168,168,0,0,0,72.8,72.9,100,76.1,72.8,72.9,29.87,41,1306,,,
7/2/2021 0:17,678500220,168,168,0,0,0,72.9,72.9,99.6,76.1,72.8,72.9,29.87,36,1306,,,
7/2/2021 0:17,678500250,168,168,0,0,0,72.9,72.9,99.4,76.1,72.8,72.9,29.87,40,1308,,,
7/2/2021 0:18,678500280,168,168,0,0,0,72.7,72.7,100,75.7,72.7,72.7,29.87,40,1296,,,
7/2/2021 0:18,678500310,168,168,0,0,0,72.8,72.9,99.8,76.1,72.7,72.7,29.87,36,1299,,,
7/2/2021 0:19,678500340,168,168,0,0,0,72.8,72.9,100,76.1,72.8,72.9,29.87,36,1299,,,
7/2/2021 0:19,678500370,168,168,0,0,0,73.1,73,99.3,76.3,72.9,72.9,29.87,36,1318,,,
7/2/2021 0:20,678500400,168,168,0,0,0,72.8,72.9,99.9,76.1,72.8,72.7,29.87,40,1301,,,
7/2/2021 0:20,678500430,168,168,0,0,0,72.7,72.7,100,75.7,72.7,72.7,29.87,35,1284,,,
7/2/2021 0:21,678500460,168,168,0,0,0,72.9,72.9,99.1,76.1,72.7,72.7,29.87,40,1306,,,
7/2/2021 0:21,678500490,168,168,0,0,0,72.6,72.7,100,75.7,72.6,72.7,29.87,35,1282,,,
7/2/2021 0:22,678500520,168,168,0,0,0,72.9,72.9,99.1,76.1,72.6,72.7,29.87,36,1301,,,
7/2/2021 0:22,678500550,168,168,0,0,0,72.6,72.7,100,75.7,72.6,72.7,29.87,36,1286,,,
7/2/2021 0:23,678500580,168,168,0,0,0,72.6,72.5,100,75.6,72.6,72.5,29.88,35,1277,,,
7/2/2021 0:23,678500610,168,168,0,0,0,72.5,72.5,100,75.6,72.5,72.5,29.87,36,1277,,,
7/2/2021 0:24,678500640,168,168,0,0,0,72.5,72.5,100,75.6,72.5,72.5,29.86,41,1282,,,
7/2/2021 0:24,678500670,168,168,0,0,0,72.4,72.5,100,75.6,72.4,72.5,29.86,45,1284,,,
7/2/2021 0:25,678500700,168,168,0,0,0,72.5,72.5,100,75.6,72.5,72.5,29.87,40,1279,,,
7/2/2021 0:25,678500730,168,168,0,0,0,72.5,72.5,100,75.6,72.5,72.5,29.86,48,1291,,,
7/2/2021 0:26,678500760,168,168,0,0,0,72.5,72.5,100,75.6,72.5,72.5,29.87,41,1284,,,
7/2/2021 0:26,678500790,168,168,0,0,0,72.7,72.7,99.5,75.7,72.6,72.5,29.87,36,1289,,,
7/2/2021 0:27,678500820,168,168,0,0,0,72.6,72.7,100,75.7,72.6,72.7,29.87,41,1291,,,
7/2/2021 0:27,678500850,168,168,0,0,0,72.7,72.7,100,75.7,72.7,72.7,29.87,36,1289,,,
